t, c	M(t), рад	E(t), рад	Teta(t), с	
802	0.55897	0.558969	0.909971
803	0.559667	0.559666	0.911008
804	0.560364	0.560363	0.912045
805	0.561061	0.56106	0.913082
806	0.561758	0.561757	0.914119
807	0.562455	0.562454	0.915155
808	0.563152	0.563151	0.916191
809	0.563849	0.563848	0.917226
810	0.564546	0.564545	0.918261
811	0.565243	0.565242	0.919296
812	0.56594	0.565939	0.920331
813	0.566637	0.566636	0.921365
814	0.567334	0.567333	0.922399
815	0.568031	0.56803	0.923433
816	0.568728	0.568727	0.924466
817	0.569425	0.569424	0.925499
818	0.570122	0.570121	0.926531
819	0.570818	0.570818	0.927564
820	0.571515	0.571515	0.928596
821	0.572212	0.572212	0.929627
822	0.572909	0.572909	0.930659
823	0.573606	0.573606	0.93169
824	0.574303	0.574303	0.93272
825	0.575	0.575	0.933751
826	0.575697	0.575697	0.934781
827	0.576394	0.576394	0.935811
828	0.577091	0.577091	0.93684
829	0.577788	0.577788	0.937869
830	0.578485	0.578485	0.938898
831	0.579182	0.579182	0.939926
832	0.579879	0.579879	0.940954
833	0.580576	0.580575	0.941982
834	0.581273	0.581272	0.94301
835	0.58197	0.581969	0.944037
836	0.582667	0.582666	0.945064
837	0.583364	0.583363	0.94609
838	0.584061	0.58406	0.947116
839	0.584758	0.584757	0.948142
840	0.585455	0.585454	0.949168
841	0.586152	0.586151	0.950193
842	0.586849	0.586848	0.951218
843	0.587546	0.587545	0.952242
844	0.588243	0.588242	0.953266
845	0.58894	0.588939	0.95429
846	0.589637	0.589636	0.955314
847	0.590334	0.590333	0.956337
848	0.591031	0.59103	0.95736
849	0.591728	0.591727	0.958383
850	0.592425	0.592424	0.959405
851	0.593122	0.593121	0.960427
852	0.593819	0.593818	0.961448
853	0.594515	0.594515	0.96247
854	0.595212	0.595212	0.963491
855	0.595909	0.595909	0.964511
856	0.596606	0.596606	0.965532
857	0.597303	0.597303	0.966552
858	0.598	0.598	0.967571
859	0.598697	0.598697	0.968591
860	0.599394	0.599394	0.96961
861	0.600091	0.600091	0.970628
862	0.600788	0.600788	0.971647
863	0.601485	0.601485	0.972665
864	0.602182	0.602182	0.973682
865	0.602879	0.602879	0.9747
866	0.603576	0.603575	0.975717
867	0.604273	0.604272	0.976733
868	0.60497	0.604969	0.97775
869	0.605667	0.605666	0.978766
870	0.606364	0.606363	0.979781
871	0.607061	0.60706	0.980797
872	0.607758	0.607757	0.981812
873	0.608455	0.608454	0.982827
874	0.609152	0.609151	0.983841
875	0.609849	0.609848	0.984855
876	0.610546	0.610545	0.985869
877	0.611243	0.611242	0.986882
878	0.61194	0.611939	0.987895
879	0.612637	0.612636	0.988908
880	0.613334	0.613333	0.989921
881	0.614031	0.61403	0.990933
882	0.614728	0.614727	0.991944
883	0.615425	0.615424	0.992956
884	0.616122	0.616121	0.993967
885	0.616819	0.616818	0.994978
886	0.617515	0.617515	0.995988
887	0.618212	0.618212	0.996998
888	0.618909	0.618909	0.998008
889	0.619606	0.619606	0.999018
890	0.620303	0.620303	1.00003
891	0.621	0.621	1.00104
892	0.621697	0.621697	1.00204
893	0.622394	0.622394	1.00305
894	0.623091	0.623091	1.00406
895	0.623788	0.623788	1.00507
896	0.624485	0.624485	1.00607
897	0.625182	0.625182	1.00708
898	0.625879	0.625879	1.00809
899	0.626576	0.626576	1.00909
900	0.627273	0.627272	1.0101
901	0.62797	0.627969	1.01111
902	0.628667	0.628666	1.01211
903	0.629364	0.629363	1.01312
904	0.630061	0.63006	1.01412
905	0.630758	0.630757	1.01512
906	0.631455	0.631454	1.01613
907	0.632152	0.632151	1.01713
908	0.632849	0.632848	1.01813
909	0.633546	0.633545	1.01914
910	0.634243	0.634242	1.02014
911	0.63494	0.634939	1.02114
912	0.635637	0.635636	1.02214
913	0.636334	0.636333	1.02315
914	0.637031	0.63703	1.02415
915	0.637728	0.637727	1.02515
916	0.638425	0.638424	1.02615
917	0.639122	0.639121	1.02715
918	0.639819	0.639818	1.02815
919	0.640516	0.640515	1.02915
920	0.641212	0.641212	1.03015
921	0.641909	0.641909	1.03115
922	0.642606	0.642606	1.03214
923	0.643303	0.643303	1.03314
924	0.644	0.644	1.03414
925	0.644697	0.644697	1.03514
926	0.645394	0.645394	1.03613
927	0.646091	0.646091	1.03713
928	0.646788	0.646788	1.03813
929	0.647485	0.647485	1.03912
930	0.648182	0.648182	1.04012
931	0.648879	0.648879	1.04111
932	0.649576	0.649576	1.04211
933	0.650273	0.650272	1.0431
934	0.65097	0.650969	1.0441
935	0.651667	0.651666	1.04509
936	0.652364	0.652363	1.04609
937	0.653061	0.65306	1.04708
938	0.653758	0.653757	1.04807
939	0.654455	0.654454	1.04907
940	0.655152	0.655151	1.05006
941	0.655849	0.655848	1.05105
942	0.656546	0.656545	1.05204
943	0.657243	0.657242	1.05303
944	0.65794	0.657939	1.05403
945	0.658637	0.658636	1.05502
946	0.659334	0.659333	1.05601
947	0.660031	0.66003	1.057
948	0.660728	0.660727	1.05799
949	0.661425	0.661424	1.05898
950	0.662122	0.662121	1.05997
951	0.662819	0.662818	1.06095
952	0.663516	0.663515	1.06194
953	0.664212	0.664212	1.06293
954	0.664909	0.664909	1.06392
955	0.665606	0.665606	1.06491
956	0.666303	0.666303	1.06589
957	0.667	0.667	1.06688
958	0.667697	0.667697	1.06787
959	0.668394	0.668394	1.06885
960	0.669091	0.669091	1.06984
961	0.669788	0.669788	1.07082
962	0.670485	0.670485	1.07181
963	0.671182	0.671182	1.07279
964	0.671879	0.671879	1.07378
965	0.672576	0.672576	1.07476
966	0.673273	0.673273	1.07575
967	0.67397	0.673969	1.07673
968	0.674667	0.674666	1.07771
969	0.675364	0.675363	1.07869
970	0.676061	0.67606	1.07968
971	0.676758	0.676757	1.08066
972	0.677455	0.677454	1.08164
973	0.678152	0.678151	1.08262
974	0.678849	0.678848	1.0836
975	0.679546	0.679545	1.08458
976	0.680243	0.680242	1.08556
977	0.68094	0.680939	1.08654
978	0.681637	0.681636	1.08752
979	0.682334	0.682333	1.0885
980	0.683031	0.68303	1.08948
981	0.683728	0.683727	1.09046
982	0.684425	0.684424	1.09144
983	0.685122	0.685121	1.09242
984	0.685819	0.685818	1.09339
985	0.686516	0.686515	1.09437
986	0.687213	0.687212	1.09535
987	0.687909	0.687909	1.09633
988	0.688606	0.688606	1.0973
989	0.689303	0.689303	1.09828
990	0.69	0.69	1.09925
991	0.690697	0.690697	1.10023
992	0.691394	0.691394	1.1012
993	0.692091	0.692091	1.10218
994	0.692788	0.692788	1.10315
995	0.693485	0.693485	1.10413
996	0.694182	0.694182	1.1051
997	0.694879	0.694879	1.10607
998	0.695576	0.695576	1.10705
999	0.696273	0.696273	1.10802
1000	0.69697	0.696969	1.10899
1001	0.697667	0.697666	1.10996
1002	0.698364	0.698363	1.11093
1003	0.699061	0.69906	1.11191
1004	0.699758	0.699757	1.11288
1005	0.700455	0.700454	1.11385
1006	0.701152	0.701151	1.11482
1007	0.701849	0.701848	1.11579
1008	0.702546	0.702545	1.11676
1009	0.703243	0.703242	1.11773
1010	0.70394	0.703939	1.11869
1011	0.704637	0.704636	1.11966
1012	0.705334	0.705333	1.12063
1013	0.706031	0.70603	1.1216
1014	0.706728	0.706727	1.12257
1015	0.707425	0.707424	1.12353
1016	0.708122	0.708121	1.1245
1017	0.708819	0.708818	1.12547
1018	0.709516	0.709515	1.12643
1019	0.710213	0.710212	1.1274
1020	0.710909	0.710909	1.12836
1021	0.711606	0.711606	1.12933
1022	0.712303	0.712303	1.13029
1023	0.713	0.713	1.13126
1024	0.713697	0.713697	1.13222
1025	0.714394	0.714394	1.13319
1026	0.715091	0.715091	1.13415
1027	0.715788	0.715788	1.13511
1028	0.716485	0.716485	1.13608
1029	0.717182	0.717182	1.13704
1030	0.717879	0.717879	1.138
1031	0.718576	0.718576	1.13896
1032	0.719273	0.719273	1.13992
1033	0.71997	0.71997	1.14088
1034	0.720667	0.720666	1.14184
1035	0.721364	0.721363	1.14281
1036	0.722061	0.72206	1.14377
1037	0.722758	0.722757	1.14472
1038	0.723455	0.723454	1.14568
1039	0.724152	0.724151	1.14664
1040	0.724849	0.724848	1.1476
1041	0.725546	0.725545	1.14856
1042	0.726243	0.726242	1.14952
1043	0.72694	0.726939	1.15048
1044	0.727637	0.727636	1.15143
1045	0.728334	0.728333	1.15239
1046	0.729031	0.72903	1.15335
1047	0.729728	0.729727	1.1543
1048	0.730425	0.730424	1.15526
1049	0.731122	0.731121	1.15621
1050	0.731819	0.731818	1.15717
1051	0.732516	0.732515	1.15812
1052	0.733213	0.733212	1.15908
1053	0.733909	0.733909	1.16003
1054	0.734606	0.734606	1.16099
1055	0.735303	0.735303	1.16194
1056	0.736	0.736	1.16289
1057	0.736697	0.736697	1.16385
1058	0.737394	0.737394	1.1648
1059	0.738091	0.738091	1.16575
1060	0.738788	0.738788	1.1667
1061	0.739485	0.739485	1.16765
1062	0.740182	0.740182	1.16861
1063	0.740879	0.740879	1.16956
1064	0.741576	0.741576	1.17051
1065	0.742273	0.742273	1.17146
1066	0.74297	0.74297	1.17241
1067	0.743667	0.743666	1.17336
1068	0.744364	0.744363	1.17431
1069	0.745061	0.74506	1.17525
1070	0.745758	0.745757	1.1762
1071	0.746455	0.746454	1.17715
1072	0.747152	0.747151	1.1781
1073	0.747849	0.747848	1.17905
1074	0.748546	0.748545	1.17999
1075	0.749243	0.749242	1.18094
1076	0.74994	0.749939	1.18189
1077	0.750637	0.750636	1.18283
1078	0.751334	0.751333	1.18378
1079	0.752031	0.75203	1.18472
1080	0.752728	0.752727	1.18567
1081	0.753425	0.753424	1.18661
1082	0.754122	0.754121	1.18756
1083	0.754819	0.754818	1.1885
1084	0.755516	0.755515	1.18944
1085	0.756213	0.756212	1.19039
1086	0.75691	0.756909	1.19133
1087	0.757606	0.757606	1.19227
1088	0.758303	0.758303	1.19322
1089	0.759	0.759	1.19416
1090	0.759697	0.759697	1.1951
1091	0.760394	0.760394	1.19604
1092	0.761091	0.761091	1.19698
1093	0.761788	0.761788	1.19792
1094	0.762485	0.762485	1.19886
1095	0.763182	0.763182	1.1998
1096	0.763879	0.763879	1.20074
1097	0.764576	0.764576	1.20168
1098	0.765273	0.765273	1.20262
1099	0.76597	0.76597	1.20356
1100	0.766667	0.766666	1.2045
1101	0.767364	0.767363	1.20543
1102	0.768061	0.76806	1.20637
1103	0.768758	0.768757	1.20731
1104	0.769455	0.769454	1.20825
1105	0.770152	0.770151	1.20918
1106	0.770849	0.770848	1.21012
1107	0.771546	0.771545	1.21105
1108	0.772243	0.772242	1.21199
1109	0.77294	0.772939	1.21292
1110	0.773637	0.773636	1.21386
1111	0.774334	0.774333	1.21479
1112	0.775031	0.77503	1.21573
1113	0.775728	0.775727	1.21666
1114	0.776425	0.776424	1.2176
1115	0.777122	0.777121	1.21853
1116	0.777819	0.777818	1.21946
1117	0.778516	0.778515	1.22039
1118	0.779213	0.779212	1.22133
1119	0.77991	0.779909	1.22226
1120	0.780606	0.780606	1.22319
1121	0.781303	0.781303	1.22412
1122	0.782	0.782	1.22505
1123	0.782697	0.782697	1.22598
1124	0.783394	0.783394	1.22691
1125	0.784091	0.784091	1.22784
1126	0.784788	0.784788	1.22877
1127	0.785485	0.785485	1.2297
1128	0.786182	0.786182	1.23063
1129	0.786879	0.786879	1.23156
1130	0.787576	0.787576	1.23248
1131	0.788273	0.788273	1.23341
1132	0.78897	0.78897	1.23434
1133	0.789667	0.789667	1.23526
1134	0.790364	0.790363	1.23619
1135	0.791061	0.79106	1.23712
1136	0.791758	0.791757	1.23804
1137	0.792455	0.792454	1.23897
1138	0.793152	0.793151	1.23989
1139	0.793849	0.793848	1.24082
1140	0.794546	0.794545	1.24174
1141	0.795243	0.795242	1.24267
1142	0.79594	0.795939	1.24359
1143	0.796637	0.796636	1.24452
1144	0.797334	0.797333	1.24544
1145	0.798031	0.79803	1.24636
1146	0.798728	0.798727	1.24728
1147	0.799425	0.799424	1.24821
1148	0.800122	0.800121	1.24913
1149	0.800819	0.800818	1.25005
1150	0.801516	0.801515	1.25097
1151	0.802213	0.802212	1.25189
1152	0.80291	0.802909	1.25281
1153	0.803607	0.803606	1.25373
1154	0.804303	0.804303	1.25465
1155	0.805	0.805	1.25557
1156	0.805697	0.805697	1.25649
1157	0.806394	0.806394	1.25741
1158	0.807091	0.807091	1.25833
1159	0.807788	0.807788	1.25925
1160	0.808485	0.808485	1.26016
1161	0.809182	0.809182	1.26108
1162	0.809879	0.809879	1.262
1163	0.810576	0.810576	1.26291
1164	0.811273	0.811273	1.26383
1165	0.81197	0.81197	1.26475
1166	0.812667	0.812667	1.26566
1167	0.813364	0.813363	1.26658
1168	0.814061	0.81406	1.26749
1169	0.814758	0.814757	1.26841
1170	0.815455	0.815454	1.26932
1171	0.816152	0.816151	1.27024
1172	0.816849	0.816848	1.27115
1173	0.817546	0.817545	1.27206
1174	0.818243	0.818242	1.27298
1175	0.81894	0.818939	1.27389
1176	0.819637	0.819636	1.2748
1177	0.820334	0.820333	1.27571
1178	0.821031	0.82103	1.27662
1179	0.821728	0.821727	1.27754
1180	0.822425	0.822424	1.27845
1181	0.823122	0.823121	1.27936
1182	0.823819	0.823818	1.28027
1183	0.824516	0.824515	1.28118
1184	0.825213	0.825212	1.28209
1185	0.82591	0.825909	1.283
1186	0.826607	0.826606	1.2839
1187	0.827303	0.827303	1.28481
1188	0.828	0.828	1.28572
1189	0.828697	0.828697	1.28663
1190	0.829394	0.829394	1.28754
1191	0.830091	0.830091	1.28844
1192	0.830788	0.830788	1.28935
1193	0.831485	0.831485	1.29026
1194	0.832182	0.832182	1.29116
1195	0.832879	0.832879	1.29207
1196	0.833576	0.833576	1.29297
1197	0.834273	0.834273	1.29388
1198	0.83497	0.83497	1.29478
1199	0.835667	0.835667	1.29569
1200	0.836364	0.836364	1.29659
1201	0.837061	0.83706	1.2975
1202	0.837758	0.837757	1.2984
1203	0.838455	0.838454	1.2993
1204	0.839152	0.839151	1.30021
1205	0.839849	0.839848	1.30111
1206	0.840546	0.840545	1.30201
1207	0.841243	0.841242	1.30291
1208	0.84194	0.841939	1.30381
1209	0.842637	0.842636	1.30472
1210	0.843334	0.843333	1.30562
1211	0.844031	0.84403	1.30652
1212	0.844728	0.844727	1.30742
1213	0.845425	0.845424	1.30832
1214	0.846122	0.846121	1.30922
1215	0.846819	0.846818	1.31011
1216	0.847516	0.847515	1.31101
1217	0.848213	0.848212	1.31191
1218	0.84891	0.848909	1.31281
1219	0.849607	0.849606	1.31371
1220	0.850304	0.850303	1.3146
1221	0.851	0.851	1.3155
1222	0.851697	0.851697	1.3164
1223	0.852394	0.852394	1.31729
1224	0.853091	0.853091	1.31819
1225	0.853788	0.853788	1.31909
1226	0.854485	0.854485	1.31998
1227	0.855182	0.855182	1.32088
1228	0.855879	0.855879	1.32177
1229	0.856576	0.856576	1.32267
1230	0.857273	0.857273	1.32356
1231	0.85797	0.85797	1.32445
1232	0.858667	0.858667	1.32535
1233	0.859364	0.859364	1.32624
1234	0.860061	0.86006	1.32713
1235	0.860758	0.860757	1.32802
1236	0.861455	0.861454	1.32892
1237	0.862152	0.862151	1.32981
1238	0.862849	0.862848	1.3307
1239	0.863546	0.863545	1.33159
1240	0.864243	0.864242	1.33248
1241	0.86494	0.864939	1.33337
1242	0.865637	0.865636	1.33426
1243	0.866334	0.866333	1.33515
1244	0.867031	0.86703	1.33604
1245	0.867728	0.867727	1.33693
1246	0.868425	0.868424	1.33782
1247	0.869122	0.869121	1.33871
1248	0.869819	0.869818	1.33959
1249	0.870516	0.870515	1.34048
1250	0.871213	0.871212	1.34137
1251	0.87191	0.871909	1.34226
1252	0.872607	0.872606	1.34314
1253	0.873304	0.873303	1.34403
1254	0.874	0.874	1.34491
1255	0.874697	0.874697	1.3458
1256	0.875394	0.875394	1.34668
1257	0.876091	0.876091	1.34757
1258	0.876788	0.876788	1.34845
1259	0.877485	0.877485	1.34934
1260	0.878182	0.878182	1.35022
1261	0.878879	0.878879	1.35111
1262	0.879576	0.879576	1.35199
1263	0.880273	0.880273	1.35287
1264	0.88097	0.88097	1.35375
1265	0.881667	0.881667	1.35464
1266	0.882364	0.882364	1.35552
1267	0.883061	0.883061	1.3564
1268	0.883758	0.883757	1.35728
1269	0.884455	0.884454	1.35816
1270	0.885152	0.885151	1.35904
1271	0.885849	0.885848	1.35992
1272	0.886546	0.886545	1.3608
1273	0.887243	0.887242	1.36168
1274	0.88794	0.887939	1.36256
1275	0.888637	0.888636	1.36344
1276	0.889334	0.889333	1.36432
1277	0.890031	0.89003	1.3652
1278	0.890728	0.890727	1.36607
1279	0.891425	0.891424	1.36695
1280	0.892122	0.892121	1.36783
1281	0.892819	0.892818	1.36871
1282	0.893516	0.893515	1.36958
1283	0.894213	0.894212	1.37046
1284	0.89491	0.894909	1.37133
1285	0.895607	0.895606	1.37221
1286	0.896304	0.896303	1.37309
1287	0.897	0.897	1.37396
1288	0.897697	0.897697	1.37483
1289	0.898394	0.898394	1.37571
1290	0.899091	0.899091	1.37658
1291	0.899788	0.899788	1.37746
1292	0.900485	0.900485	1.37833
1293	0.901182	0.901182	1.3792
1294	0.901879	0.901879	1.38007
1295	0.902576	0.902576	1.38095
1296	0.903273	0.903273	1.38182
1297	0.90397	0.90397	1.38269
1298	0.904667	0.904667	1.38356
1299	0.905364	0.905364	1.38443
1300	0.906061	0.906061	1.3853
1301	0.906758	0.906757	1.38617
1302	0.907455	0.907454	1.38704
1303	0.908152	0.908151	1.38791
1304	0.908849	0.908848	1.38878
1305	0.909546	0.909545	1.38965
1306	0.910243	0.910242	1.39052
1307	0.91094	0.910939	1.39139
1308	0.911637	0.911636	1.39225
1309	0.912334	0.912333	1.39312
1310	0.913031	0.91303	1.39399
1311	0.913728	0.913727	1.39486
1312	0.914425	0.914424	1.39572
1313	0.915122	0.915121	1.39659
1314	0.915819	0.915818	1.39745
1315	0.916516	0.916515	1.39832
1316	0.917213	0.917212	1.39919
1317	0.91791	0.917909	1.40005
1318	0.918607	0.918606	1.40091
1319	0.919304	0.919303	1.40178
1320	0.920001	0.92	1.40264
1321	0.920697	0.920697	1.40351
1322	0.921394	0.921394	1.40437
1323	0.922091	0.922091	1.40523
1324	0.922788	0.922788	1.40609
1325	0.923485	0.923485	1.40696
1326	0.924182	0.924182	1.40782
1327	0.924879	0.924879	1.40868
1328	0.925576	0.925576	1.40954
1329	0.926273	0.926273	1.4104
1330	0.92697	0.92697	1.41126
1331	0.927667	0.927667	1.41212
1332	0.928364	0.928364	1.41298
1333	0.929061	0.929061	1.41384
1334	0.929758	0.929757	1.4147
1335	0.930455	0.930454	1.41556
1336	0.931152	0.931151	1.41642
1337	0.931849	0.931848	1.41728
1338	0.932546	0.932545	1.41814
1339	0.933243	0.933242	1.41899
1340	0.93394	0.933939	1.41985
1341	0.934637	0.934636	1.42071
1342	0.935334	0.935333	1.42156
1343	0.936031	0.93603	1.42242
1344	0.936728	0.936727	1.42328
1345	0.937425	0.937424	1.42413
1346	0.938122	0.938121	1.42499
1347	0.938819	0.938818	1.42584
1348	0.939516	0.939515	1.4267
1349	0.940213	0.940212	1.42755
1350	0.94091	0.940909	1.4284
1351	0.941607	0.941606	1.42926
1352	0.942304	0.942303	1.43011
1353	0.943001	0.943	1.43096
1354	0.943697	0.943697	1.43182
1355	0.944394	0.944394	1.43267
1356	0.945091	0.945091	1.43352
1357	0.945788	0.945788	1.43437
1358	0.946485	0.946485	1.43522
1359	0.947182	0.947182	1.43607
1360	0.947879	0.947879	1.43693
1361	0.948576	0.948576	1.43778
1362	0.949273	0.949273	1.43863
1363	0.94997	0.94997	1.43947
1364	0.950667	0.950667	1.44032
1365	0.951364	0.951364	1.44117
1366	0.952061	0.952061	1.44202
1367	0.952758	0.952758	1.44287
1368	0.953455	0.953454	1.44372
1369	0.954152	0.954151	1.44457
1370	0.954849	0.954848	1.44541
1371	0.955546	0.955545	1.44626
1372	0.956243	0.956242	1.44711
1373	0.95694	0.956939	1.44795
1374	0.957637	0.957636	1.4488
1375	0.958334	0.958333	1.44965
1376	0.959031	0.95903	1.45049
1377	0.959728	0.959727	1.45134
1378	0.960425	0.960424	1.45218
1379	0.961122	0.961121	1.45302
1380	0.961819	0.961818	1.45387
1381	0.962516	0.962515	1.45471
1382	0.963213	0.963212	1.45556
1383	0.96391	0.963909	1.4564
1384	0.964607	0.964606	1.45724
1385	0.965304	0.965303	1.45808
1386	0.966001	0.966	1.45893
1387	0.966698	0.966697	1.45977
1388	0.967394	0.967394	1.46061
1389	0.968091	0.968091	1.46145
1390	0.968788	0.968788	1.46229
1391	0.969485	0.969485	1.46313
1392	0.970182	0.970182	1.46397
1393	0.970879	0.970879	1.46481
1394	0.971576	0.971576	1.46565
1395	0.972273	0.972273	1.46649
1396	0.97297	0.97297	1.46733
1397	0.973667	0.973667	1.46817
1398	0.974364	0.974364	1.46901
1399	0.975061	0.975061	1.46984
1400	0.975758	0.975758	1.47068
1401	0.976455	0.976454	1.47152
1402	0.977152	0.977151	1.47236
1403	0.977849	0.977848	1.47319
1404	0.978546	0.978545	1.47403
1405	0.979243	0.979242	1.47487
1406	0.97994	0.979939	1.4757
1407	0.980637	0.980636	1.47654
1408	0.981334	0.981333	1.47737
1409	0.982031	0.98203	1.47821
1410	0.982728	0.982727	1.47904
1411	0.983425	0.983424	1.47987
1412	0.984122	0.984121	1.48071
1413	0.984819	0.984818	1.48154
1414	0.985516	0.985515	1.48237
1415	0.986213	0.986212	1.48321
1416	0.98691	0.986909	1.48404
1417	0.987607	0.987606	1.48487
1418	0.988304	0.988303	1.4857
1419	0.989001	0.989	1.48653
1420	0.989698	0.989697	1.48737
1421	0.990394	0.990394	1.4882
1422	0.991091	0.991091	1.48903
1423	0.991788	0.991788	1.48986
1424	0.992485	0.992485	1.49069
1425	0.993182	0.993182	1.49152
1426	0.993879	0.993879	1.49235
1427	0.994576	0.994576	1.49317
1428	0.995273	0.995273	1.494
1429	0.99597	0.99597	1.49483
1430	0.996667	0.996667	1.49566
1431	0.997364	0.997364	1.49649
1432	0.998061	0.998061	1.49731
1433	0.998758	0.998758	1.49814
1434	0.999455	0.999455	1.49897
1435	1.00015	1.00015	1.49979
1436	1.00085	1.00085	1.50062
1437	1.00155	1.00155	1.50144
1438	1.00224	1.00224	1.50227
1439	1.00294	1.00294	1.5031
1440	1.00364	1.00364	1.50392
1441	1.00433	1.00433	1.50474
1442	1.00503	1.00503	1.50557
1443	1.00573	1.00573	1.50639
1444	1.00642	1.00642	1.50722
1445	1.00712	1.00712	1.50804
1446	1.00782	1.00782	1.50886
1447	1.00852	1.00852	1.50968
1448	1.00921	1.00921	1.51051
1449	1.00991	1.00991	1.51133
1450	1.01061	1.01061	1.51215
1451	1.0113	1.0113	1.51297
1452	1.012	1.012	1.51379
1453	1.0127	1.0127	1.51461
1454	1.01339	1.01339	1.51543
1455	1.01409	1.01409	1.51625
1456	1.01479	1.01479	1.51707
1457	1.01549	1.01548	1.51789
1458	1.01618	1.01618	1.51871
1459	1.01688	1.01688	1.51953
1460	1.01758	1.01758	1.52035
1461	1.01827	1.01827	1.52116
1462	1.01897	1.01897	1.52198
1463	1.01967	1.01967	1.5228
1464	1.02036	1.02036	1.52362
1465	1.02106	1.02106	1.52443
1466	1.02176	1.02176	1.52525
1467	1.02246	1.02245	1.52606
1468	1.02315	1.02315	1.52688
